icao24,lat,lon,time
a3e6d5,28.038345,-82.73228,2021-10-01 00:02:18.3
a3e6d5,28.038345,-82.73228,2021-10-01 00:02:18.7
a3e6d5,28.03949,-82.732438,2021-10-01 00:02:19.6
a3e6d5,28.040508,-82.732598,2021-10-01 00:02:20.2
a3e6d5,28.040508,-82.732598,2021-10-01 00:02:20.4
a3e6d5,28.041779,-82.732755,2021-10-01 00:02:21.3
a3e6d5,28.042323,-82.732813,2021-10-01 00:02:21.8
a3e6d5,28.042789,-82.732867,2021-10-01 00:02:22.7
a3e6d5,28.043953,-82.732975,2021-10-01 00:02:23.5
a3e6d5,28.044525,-82.733019,2021-10-01 00:02:24.2
a3e6d5,28.04567,-82.733125,2021-10-01 00:02:24.9
a3e6d5,28.046699,-82.733244,2021-10-01 00:02:25.6
a3e6d5,28.046699,-82.733244,2021-10-01 00:02:25.9
a3e6d5,28.047729,-82.733336,2021-10-01 00:02:26.6
a3e6d5,28.047729,-82.733336,2021-10-01 00:02:26.9
a3e6d5,28.048416,-82.733389,2021-10-01 00:02:27.0
a3e6d5,28.048416,-82.733389,2021-10-01 00:02:27.3
a3e6d5,28.049103,-82.733442,2021-10-01 00:02:27.8
a3e6d5,28.050247,-82.733548,2021-10-01 00:02:28.9
a3e6d5,28.050842,-82.733621,2021-10-01 00:02:29.3
a3e6d5,28.050842,-82.733621,2021-10-01 00:02:29.5
a3e6d5,28.051392,-82.733653,2021-10-01 00:02:30.1
a3e6d5,28.052658,-82.733783,2021-10-01 00:02:31.0
a3e6d5,28.053223,-82.733812,2021-10-01 00:02:31.2
a3e6d5,28.053909,-82.733864,2021-10-01 00:02:32.0
a3e6d5,28.05986,-82.734445,2021-10-01 00:02:37.5
a3e6d5,28.065879,-82.735237,2021-10-01 00:02:42.5
a3e6d5,28.071651,-82.736152,2021-10-01 00:02:47.8
a380f4,39.585388,-104.851665,2021-10-01 00:08:50.4
a380f4,39.585789,-104.851685,2021-10-01 00:08:51.1
a380f4,39.586766,-104.851746,2021-10-01 00:08:51.9
a380f4,39.587128,-104.851784,2021-10-01 00:08:52.2
a380f4,39.587128,-104.851784,2021-10-01 00:08:52.8
a380f4,39.587976,-104.851807,2021-10-01 00:08:53.5
a380f4,39.588395,-104.851868,2021-10-01 00:08:54.1
a380f4,39.588867,-104.851844,2021-10-01 00:08:54.4
a380f4,39.588867,-104.851844,2021-10-01 00:08:54.6
a380f4,39.589327,-104.851868,2021-10-01 00:08:55.1
a380f4,39.589691,-104.851904,2021-10-01 00:08:55.3
a380f4,39.590118,-104.851929,2021-10-01 00:08:55.9
a380f4,39.590118,-104.851929,2021-10-01 00:08:56.2
a380f4,39.590607,-104.851963,2021-10-01 00:08:56.6
a380f4,39.590607,-104.851963,2021-10-01 00:08:56.8
a380f4,39.591049,-104.85199,2021-10-01 00:08:57.2
a380f4,39.591049,-104.85199,2021-10-01 00:08:57.4
a380f4,39.591468,-104.85199,2021-10-01 00:08:57.7
a380f4,39.595688,-104.852202,2021-10-01 00:09:02.9
a380f4,39.600128,-104.852381,2021-10-01 00:09:08.0
a380f4,39.604596,-104.852478,2021-10-01 00:09:13.2
aa67e1,34.180161,-118.280266,2021-10-01 00:12:52.4
aa67e1,34.180161,-118.280266,2021-10-01 00:12:52.7
aa67e1,34.179724,-118.279953,2021-10-01 00:12:53.2
aa67e1,34.179724,-118.279953,2021-10-01 00:12:53.4
aa67e1,34.178741,-118.279369,2021-10-01 00:12:53.9
aa67e1,34.178741,-118.279369,2021-10-01 00:12:54.2
aa67e1,34.178192,-118.279033,2021-10-01 00:12:54.6
aa67e1,34.177872,-118.278809,2021-10-01 00:12:55.1
aa67e1,34.177505,-118.278584,2021-10-01 00:12:55.6
aa67e1,34.17707,-118.278294,2021-10-01 00:12:56.4
aa67e1,34.176512,-118.27795,2021-10-01 00:12:56.6
aa67e1,34.175813,-118.277493,2021-10-01 00:12:57.3
aa67e1,34.175813,-118.277493,2021-10-01 00:12:57.5
aa67e1,34.174929,-118.276978,2021-10-01 00:12:58.2
aa67e1,34.174929,-118.276978,2021-10-01 00:12:58.5
aa67e1,34.174556,-118.276749,2021-10-01 00:12:59.1
aa67e1,34.174044,-118.276405,2021-10-01 00:12:59.4
aa67e1,34.173672,-118.276176,2021-10-01 00:12:59.8
aa67e1,34.173672,-118.276176,2021-10-01 00:13:00.1
aa67e1,34.173248,-118.275894,2021-10-01 00:13:00.3
aa67e1,34.172787,-118.275604,2021-10-01 00:13:00.6
aa67e1,34.172787,-118.275604,2021-10-01 00:13:00.8
aa67e1,34.172379,-118.275333,2021-10-01 00:13:01.5
aa67e1,34.171829,-118.274997,2021-10-01 00:13:01.9
aa67e1,34.171391,-118.274746,2021-10-01 00:13:02.2
aa67e1,34.171391,-118.274746,2021-10-01 00:13:02.5
aa67e1,34.170959,-118.274436,2021-10-01 00:13:03.1
aa67e1,34.170506,-118.274174,2021-10-01 00:13:03.3
aa67e1,34.169622,-118.273602,2021-10-01 00:13:04.6
aa67e1,34.169063,-118.273258,2021-10-01 00:13:04.9
aa67e1,34.169063,-118.273258,2021-10-01 00:13:05.3
aa67e1,34.168551,-118.272972,2021-10-01 00:13:05.5
aa67e1,34.168179,-118.272743,2021-10-01 00:13:06.1
aa67e1,34.167667,-118.2724,2021-10-01 00:13:06.4
aa67e1,34.167667,-118.2724,2021-10-01 00:13:06.9
aa67e1,34.167155,-118.272057,2021-10-01 00:13:07.2
aa67e1,34.166596,-118.271713,2021-10-01 00:13:07.8
aa67e1,34.166153,-118.271466,2021-10-01 00:13:08.2
aa67e1,34.165711,-118.271198,2021-10-01 00:13:08.6
aa67e1,34.165339,-118.270969,2021-10-01 00:13:09.4
aa67e1,34.164917,-118.270681,2021-10-01 00:13:09.8
aa67e1,34.164551,-118.270457,2021-10-01 00:13:10.1
aa67e1,34.164551,-118.270457,2021-10-01 00:13:10.3
a5add3,37.572916,-122.258546,2021-10-01 00:13:10.3
a5add3,37.573196,-122.259203,2021-10-01 00:13:10.7
aa67e1,34.163681,-118.269896,2021-10-01 00:13:10.9
a5add3,37.573382,-122.259681,2021-10-01 00:13:11.2
aa67e1,34.163681,-118.269896,2021-10-01 00:13:11.3
a5add3,37.573661,-122.260397,2021-10-01 00:13:11.5
aa67e1,34.163244,-118.269596,2021-10-01 00:13:11.7
a5add3,37.573661,-122.260397,2021-10-01 00:13:11.9
a5add3,37.573883,-122.260943,2021-10-01 00:13:12.3
aa67e1,34.162445,-118.269111,2021-10-01 00:13:12.4
aa67e1,34.162445,-118.269111,2021-10-01 00:13:12.7
a5add3,37.574158,-122.261586,2021-10-01 00:13:12.7
aa67e1,34.161896,-118.268775,2021-10-01 00:13:12.9
a5add3,37.574158,-122.261586,2021-10-01 00:13:12.9
a5add3,37.574432,-122.262288,2021-10-01 00:13:13.1
aa67e1,34.161896,-118.268775,2021-10-01 00:13:13.3
aa67e1,34.161429,-118.268509,2021-10-01 00:13:13.5
a5add3,37.574432,-122.262288,2021-10-01 00:13:13.6
a5add3,37.574685,-122.262845,2021-10-01 00:13:13.9
a1e60e,37.574406,-122.271025,2021-10-01 00:13:14.1
aa67e1,34.161103,-118.26828,2021-10-01 00:13:14.2
a1e60e,37.574406,-122.271025,2021-10-01 00:13:14.2
aa67e1,34.16066,-118.26799,2021-10-01 00:13:14.4
a5add3,37.574918,-122.263502,2021-10-01 00:13:14.4
a1e60e,37.57457,-122.271404,2021-10-01 00:13:14.5
aa67e1,34.16066,-118.26799,2021-10-01 00:13:14.5
a5add3,37.574918,-122.263502,2021-10-01 00:13:14.6
a1e60e,37.574732,-122.271742,2021-10-01 00:13:14.9
aa67e1,34.16011,-118.267654,2021-10-01 00:13:15.0
a1e60e,37.574732,-122.271742,2021-10-01 00:13:15.2
aa67e1,34.16011,-118.267654,2021-10-01 00:13:15.2
a5add3,37.575197,-122.264159,2021-10-01 00:13:15.3
aa67e1,34.159744,-118.267486,2021-10-01 00:13:15.5
a5add3,37.575477,-122.264816,2021-10-01 00:13:15.5
a1e60e,37.574918,-122.272219,2021-10-01 00:13:15.7
a5add3,37.575477,-122.264816,2021-10-01 00:13:15.7
aa67e1,34.159744,-118.267486,2021-10-01 00:13:15.8
a1e60e,37.574918,-122.272219,2021-10-01 00:13:15.8
aa67e1,34.159195,-118.26715,2021-10-01 00:13:16.0
a1e60e,37.575011,-122.272518,2021-10-01 00:13:16.0
a5add3,37.575714,-122.265385,2021-10-01 00:13:16.1
aa67e1,34.159195,-118.26715,2021-10-01 00:13:16.1
a5add3,37.575714,-122.265385,2021-10-01 00:13:16.3
a5add3,37.575942,-122.26595,2021-10-01 00:13:16.5
a1e60e,37.575165,-122.272865,2021-10-01 00:13:16.6
aa67e1,34.158691,-118.266813,2021-10-01 00:13:16.6
a1e60e,37.575165,-122.272865,2021-10-01 00:13:16.8
a5add3,37.575942,-122.26595,2021-10-01 00:13:17.0
a1e60e,37.575348,-122.273332,2021-10-01 00:13:17.0
aa67e1,34.158325,-118.266589,2021-10-01 00:13:17.4
a1e60e,37.575348,-122.273332,2021-10-01 00:13:17.4
aa67e1,34.157776,-118.266253,2021-10-01 00:13:17.6
a1e60e,37.575523,-122.273712,2021-10-01 00:13:17.6
a5add3,37.576447,-122.267138,2021-10-01 00:13:17.8
aa67e1,34.157776,-118.266253,2021-10-01 00:13:17.8
a1e60e,37.575523,-122.273712,2021-10-01 00:13:17.8
aa67e1,34.157455,-118.266029,2021-10-01 00:13:18.1
a5add3,37.576641,-122.267682,2021-10-01 00:13:18.1
a1e60e,37.575668,-122.274034,2021-10-01 00:13:18.2
aa67e1,34.157455,-118.266029,2021-10-01 00:13:18.2
a1e60e,37.575668,-122.274034,2021-10-01 00:13:18.4
aa67e1,34.157455,-118.266029,2021-10-01 00:13:18.4
a5add3,37.576641,-122.267682,2021-10-01 00:13:18.5
aa67e1,34.15696,-118.265705,2021-10-01 00:13:18.8
a5add3,37.576904,-122.26819,2021-10-01 00:13:18.9
a1e60e,37.575851,-122.274501,2021-10-01 00:13:18.9
aa67e1,34.15654,-118.265468,2021-10-01 00:13:19.0
aa67e1,34.15654,-118.265468,2021-10-01 00:13:19.1
a1e60e,37.575989,-122.274847,2021-10-01 00:13:19.1
a5add3,37.577087,-122.268657,2021-10-01 00:13:19.3
aa67e1,34.156075,-118.26519,2021-10-01 00:13:19.5
a5add3,37.577292,-122.269174,2021-10-01 00:13:19.6
aa67e1,34.156075,-118.26519,2021-10-01 00:13:19.7
a1e60e,37.576128,-122.275145,2021-10-01 00:13:19.8
a1e60e,37.576263,-122.275495,2021-10-01 00:13:20.0
a5add3,37.577572,-122.269831,2021-10-01 00:13:20.2
a5add3,37.577572,-122.269831,2021-10-01 00:13:20.4
aa67e1,34.155624,-118.264908,2021-10-01 00:13:20.5
a1e60e,37.576492,-122.275962,2021-10-01 00:13:20.7
aa67e1,34.155121,-118.264571,2021-10-01 00:13:20.7
a5add3,37.577851,-122.270488,2021-10-01 00:13:20.9
a1e60e,37.576492,-122.275962,2021-10-01 00:13:20.9
aa67e1,34.155121,-118.264571,2021-10-01 00:13:20.9
a5add3,37.577851,-122.270488,2021-10-01 00:13:21.0
aa67e1,34.154755,-118.264347,2021-10-01 00:13:21.2
a5add3,37.577991,-122.270906,2021-10-01 00:13:21.3
a1e60e,37.576675,-122.276371,2021-10-01 00:13:21.6
a5add3,37.578177,-122.271324,2021-10-01 00:13:21.7
a1e60e,37.576827,-122.276757,2021-10-01 00:13:21.8
aa67e1,34.154306,-118.264046,2021-10-01 00:13:21.9
a5add3,37.578415,-122.271871,2021-10-01 00:13:22.0
aa67e1,34.153794,-118.263702,2021-10-01 00:13:22.2
a1e60e,37.577013,-122.277175,2021-10-01 00:13:22.4
aa67e1,34.153336,-118.26345,2021-10-01 00:13:22.6
a1e60e,37.577013,-122.277175,2021-10-01 00:13:22.7
aa67e1,34.153336,-118.26345,2021-10-01 00:13:22.7
aa67e1,34.152863,-118.263187,2021-10-01 00:13:23.0
a5add3,37.578873,-122.272923,2021-10-01 00:13:23.2
a1e60e,37.577179,-122.27754,2021-10-01 00:13:23.2
a5add3,37.578873,-122.272923,2021-10-01 00:13:23.4
a1e60e,37.577362,-122.277949,2021-10-01 00:13:23.4
aa67e1,34.152537,-118.262959,2021-10-01 00:13:23.6
a1e60e,37.577499,-122.278241,2021-10-01 00:13:23.9
a5add3,37.579294,-122.273891,2021-10-01 00:13:24.1
a1e60e,37.577499,-122.278241,2021-10-01 00:13:24.2
aa67e1,34.151979,-118.262615,2021-10-01 00:13:24.2
a5add3,37.579294,-122.273891,2021-10-01 00:13:24.2
aa67e1,34.15155,-118.262329,2021-10-01 00:13:24.5
a1e60e,37.577682,-122.278709,2021-10-01 00:13:24.7
a5add3,37.579697,-122.274852,2021-10-01 00:13:24.8
a1e60e,37.57782,-122.279001,2021-10-01 00:13:24.9
a5add3,37.579697,-122.274852,2021-10-01 00:13:25.0
a1e60e,37.57782,-122.279001,2021-10-01 00:13:25.1
aa67e1,34.151001,-118.261993,2021-10-01 00:13:25.2
a5add3,37.579697,-122.274852,2021-10-01 00:13:25.3
a1e60e,37.577991,-122.279325,2021-10-01 00:13:25.4
aa67e1,34.151001,-118.261993,2021-10-01 00:13:25.4
a5add3,37.579926,-122.275436,2021-10-01 00:13:25.6
a5add3,37.580178,-122.275981,2021-10-01 00:13:25.8
a1e60e,37.578177,-122.279802,2021-10-01 00:13:26.1
aa67e1,34.150131,-118.261432,2021-10-01 00:13:26.1
a1e60e,37.578369,-122.28017,2021-10-01 00:13:26.3
a5add3,37.580383,-122.276488,2021-10-01 00:13:26.5
a1e60e,37.578369,-122.28017,2021-10-01 00:13:26.5
a5add3,37.580566,-122.276897,2021-10-01 00:13:26.8
aa67e1,34.149765,-118.261264,2021-10-01 00:13:26.9
a1e60e,37.578552,-122.280579,2021-10-01 00:13:27.0
a5add3,37.580784,-122.277414,2021-10-01 00:13:27.4
a5add3,37.580784,-122.277414,2021-10-01 00:13:27.6
aa67e1,34.148953,-118.260727,2021-10-01 00:13:27.6
a1e60e,37.578689,-122.280937,2021-10-01 00:13:27.7
aa67e1,34.148953,-118.260727,2021-10-01 00:13:27.9
aa67e1,34.148953,-118.260727,2021-10-01 00:13:28.1
a5add3,37.581161,-122.278358,2021-10-01 00:13:28.3
aa67e1,34.148953,-118.260727,2021-10-01 00:13:28.3
a1e60e,37.579015,-122.281653,2021-10-01 00:13:28.5
a5add3,37.581161,-122.278358,2021-10-01 00:13:28.5
aa67e1,34.148953,-118.260727,2021-10-01 00:13:28.5
aa67e1,34.14798,-118.260143,2021-10-01 00:13:28.6
a1e60e,37.579015,-122.281653,2021-10-01 00:13:28.6
a5add3,37.581161,-122.278358,2021-10-01 00:13:28.6
a5add3,37.581389,-122.278907,2021-10-01 00:13:29.1
aa67e1,34.14743,-118.259807,2021-10-01 00:13:29.1
a1e60e,37.579193,-122.28204,2021-10-01 00:13:29.2
a5add3,37.581622,-122.279504,2021-10-01 00:13:29.4
a1e60e,37.579193,-122.28204,2021-10-01 00:13:29.4
aa67e1,34.14743,-118.259807,2021-10-01 00:13:29.4
a5add3,37.581901,-122.280101,2021-10-01 00:13:29.9
a1e60e,37.579514,-122.282741,2021-10-01 00:13:30.1
a1e60e,37.579514,-122.282741,2021-10-01 00:13:30.5
a5add3,37.582123,-122.280579,2021-10-01 00:13:30.7
aa67e1,34.146253,-118.259125,2021-10-01 00:13:30.7
a1e60e,37.579697,-122.283208,2021-10-01 00:13:30.9
a5add3,37.582306,-122.280988,2021-10-01 00:13:31.1
a1e60e,37.579697,-122.283208,2021-10-01 00:13:31.1
a5add3,37.582506,-122.281534,2021-10-01 00:13:31.4
aa67e1,34.145741,-118.258781,2021-10-01 00:13:31.5
a5add3,37.582506,-122.281534,2021-10-01 00:13:31.6
a1e60e,37.580039,-122.283982,2021-10-01 00:13:31.8
a1e60e,37.580039,-122.283982,2021-10-01 00:13:32.1
a5add3,37.582901,-122.28239,2021-10-01 00:13:32.2
aa67e1,34.144775,-118.258181,2021-10-01 00:13:32.2
a5add3,37.582901,-122.28239,2021-10-01 00:13:32.6
a1e60e,37.5802,-122.284377,2021-10-01 00:13:32.6
a1e60e,37.580365,-122.284758,2021-10-01 00:13:32.8
a5add3,37.583084,-122.282799,2021-10-01 00:13:32.9
aa67e1,34.144297,-118.257923,2021-10-01 00:13:32.9
a1e60e,37.580365,-122.284758,2021-10-01 00:13:33.0
a5add3,37.583297,-122.283265,2021-10-01 00:13:33.0
aa67e1,34.14386,-118.257677,2021-10-01 00:13:33.1
a1e60e,37.580521,-122.285078,2021-10-01 00:13:33.4
a5add3,37.583496,-122.283793,2021-10-01 00:13:33.8
aa67e1,34.143413,-118.257408,2021-10-01 00:13:33.8
a1e60e,37.580784,-122.285773,2021-10-01 00:13:34.4
a5add3,37.583716,-122.284281,2021-10-01 00:13:34.4
aa67e1,34.142944,-118.257172,2021-10-01 00:13:34.6
a5add3,37.583908,-122.284786,2021-10-01 00:13:34.7
a1e60e,37.58111,-122.28649,2021-10-01 00:13:35.2
a5add3,37.584183,-122.285371,2021-10-01 00:13:35.3
a1e60e,37.58111,-122.28649,2021-10-01 00:13:35.4
aa67e1,34.142109,-118.256779,2021-10-01 00:13:35.5
a5add3,37.584183,-122.285371,2021-10-01 00:13:35.5
a1e60e,37.58111,-122.28649,2021-10-01 00:13:35.6
aa67e1,34.141663,-118.256556,2021-10-01 00:13:35.6
a1e60e,37.581253,-122.28689,2021-10-01 00:13:35.9
a5add3,37.584412,-122.285955,2021-10-01 00:13:36.1
a1e60e,37.581435,-122.287266,2021-10-01 00:13:36.2
aa67e1,34.141178,-118.256321,2021-10-01 00:13:36.2
a1e60e,37.581435,-122.287266,2021-10-01 00:13:36.4
a1e60e,37.581528,-122.287564,2021-10-01 00:13:36.7
a5add3,37.58488,-122.287027,2021-10-01 00:13:36.9
aa67e1,34.140335,-118.255995,2021-10-01 00:13:37.0
a5add3,37.58488,-122.287027,2021-10-01 00:13:37.1
a1e60e,37.581848,-122.288234,2021-10-01 00:13:37.6
a5add3,37.585098,-122.287474,2021-10-01 00:13:37.6
a1e60e,37.581848,-122.288234,2021-10-01 00:13:37.8
aa67e1,34.139875,-118.255806,2021-10-01 00:13:37.8
a5add3,37.585299,-122.287982,2021-10-01 00:13:37.9
a1e60e,37.582087,-122.288878,2021-10-01 00:13:38.4
a5add3,37.585464,-122.288468,2021-10-01 00:13:38.4
aa67e1,34.139008,-118.255491,2021-10-01 00:13:38.8
a1e60e,37.582087,-122.288878,2021-10-01 00:13:38.8
a5add3,37.585648,-122.288818,2021-10-01 00:13:38.8
a1e60e,37.582273,-122.289296,2021-10-01 00:13:39.2
a5add3,37.585648,-122.288818,2021-10-01 00:13:39.3
a1e60e,37.582443,-122.289695,2021-10-01 00:13:39.5
a5add3,37.585858,-122.289296,2021-10-01 00:13:39.6
aa67e1,34.138046,-118.25521,2021-10-01 00:13:39.7
a5add3,37.586014,-122.289753,2021-10-01 00:13:40.0
a1e60e,37.582443,-122.289695,2021-10-01 00:13:40.0
a5add3,37.586014,-122.289753,2021-10-01 00:13:40.2
aa67e1,34.137039,-118.255042,2021-10-01 00:13:40.4
a1e60e,37.582739,-122.290371,2021-10-01 00:13:40.5
a1e60e,37.582739,-122.290371,2021-10-01 00:13:40.7
a5add3,37.58637,-122.29061,2021-10-01 00:13:40.9
aa67e1,34.136673,-118.254986,2021-10-01 00:13:40.9
a1e60e,37.582925,-122.290789,2021-10-01 00:13:40.9
a5add3,37.586556,-122.290968,2021-10-01 00:13:41.1
aa67e1,34.136261,-118.254874,2021-10-01 00:13:41.3
a1e60e,37.583084,-122.291156,2021-10-01 00:13:41.6
a5add3,37.586746,-122.291448,2021-10-01 00:13:41.6
a5add3,37.586746,-122.291448,2021-10-01 00:13:41.8
aa67e1,34.135778,-118.254833,2021-10-01 00:13:42.2
a1e60e,37.583204,-122.291565,2021-10-01 00:13:42.3
a5add3,37.587068,-122.292281,2021-10-01 00:13:42.5
aa67e1,34.135254,-118.254818,2021-10-01 00:13:42.5
a1e60e,37.583391,-122.291983,2021-10-01 00:13:42.5
a5add3,37.587068,-122.292281,2021-10-01 00:13:42.7
aa67e1,34.134754,-118.254776,2021-10-01 00:13:42.9
a1e60e,37.58353,-122.292281,2021-10-01 00:13:43.2
a5add3,37.58725,-122.292734,2021-10-01 00:13:43.4
aa67e1,34.133881,-118.254762,2021-10-01 00:13:43.6
a1e60e,37.583856,-122.293058,2021-10-01 00:13:44.0
a5add3,37.58758,-122.293535,2021-10-01 00:13:44.1
aa67e1,34.133358,-118.254719,2021-10-01 00:13:44.5
a1e60e,37.584091,-122.293727,2021-10-01 00:13:44.9
a5add3,37.587813,-122.294073,2021-10-01 00:13:44.9
aa67e1,34.13238,-118.254776,2021-10-01 00:13:45.3
a1e60e,37.584275,-122.294073,2021-10-01 00:13:45.5
a5add3,37.588185,-122.294968,2021-10-01 00:13:45.7
aa67e1,34.131775,-118.25489,2021-10-01 00:13:45.8
a1e60e,37.584275,-122.294073,2021-10-01 00:13:45.8
a5add3,37.588185,-122.294968,2021-10-01 00:13:45.9
aa67e1,34.131402,-118.25489,2021-10-01 00:13:46.1
a1e60e,37.584595,-122.294896,2021-10-01 00:13:46.6
a5add3,37.588486,-122.295714,2021-10-01 00:13:46.7
aa67e1,34.130905,-118.254986,2021-10-01 00:13:46.7
a1e60e,37.584595,-122.294896,2021-10-01 00:13:46.9
a5add3,37.588669,-122.29624,2021-10-01 00:13:47.0
aa67e1,34.130905,-118.254986,2021-10-01 00:13:47.0
a1e60e,37.584741,-122.295267,2021-10-01 00:13:47.0
a5add3,37.588806,-122.296591,2021-10-01 00:13:47.5
aa67e1,34.130006,-118.255177,2021-10-01 00:13:47.7
a1e60e,37.58488,-122.295565,2021-10-01 00:13:47.8
a5add3,37.58921,-122.297536,2021-10-01 00:13:48.6
aa67e1,34.129028,-118.255463,2021-10-01 00:13:48.6
a1e60e,37.585392,-122.29676,2021-10-01 00:13:49.1
a5add3,37.589303,-122.297894,2021-10-01 00:13:49.2
aa67e1,34.128571,-118.255547,2021-10-01 00:13:49.3
a1e60e,37.585392,-122.29676,2021-10-01 00:13:49.3
a5add3,37.589303,-122.297894,2021-10-01 00:13:49.3
a1e60e,37.585485,-122.297058,2021-10-01 00:13:49.4
a5add3,37.589442,-122.298193,2021-10-01 00:13:49.4
aa67e1,34.128571,-118.255547,2021-10-01 00:13:49.4
a5add3,37.589442,-122.298193,2021-10-01 00:13:49.5
aa67e1,34.127975,-118.255771,2021-10-01 00:13:49.6
a1e60e,37.585648,-122.297409,2021-10-01 00:13:49.9
a5add3,37.58963,-122.298636,2021-10-01 00:13:50.0
aa67e1,34.127609,-118.255883,2021-10-01 00:13:50.0
a1e60e,37.585831,-122.297876,2021-10-01 00:13:50.4
a5add3,37.589768,-122.299028,2021-10-01 00:13:50.7
aa67e1,34.12712,-118.256092,2021-10-01 00:13:50.8
a1e60e,37.585831,-122.297876,2021-10-01 00:13:50.8
a5add3,37.589908,-122.299387,2021-10-01 00:13:50.8
a1e60e,37.586014,-122.298285,2021-10-01 00:13:51.5
a5add3,37.590094,-122.299864,2021-10-01 00:13:51.6
aa67e1,34.126282,-118.256388,2021-10-01 00:13:51.6
a1e60e,37.586184,-122.29867,2021-10-01 00:13:51.7
a5add3,37.590271,-122.300272,2021-10-01 00:13:51.8
aa67e1,34.126282,-118.256388,2021-10-01 00:13:51.8
a1e60e,37.586334,-122.299045,2021-10-01 00:13:52.0
a5add3,37.59042,-122.3007,2021-10-01 00:13:52.4
a1e60e,37.587953,-122.30285,2021-10-01 00:13:57.2
a5add3,37.591956,-122.304522,2021-10-01 00:13:57.7
a1e60e,37.589535,-122.306492,2021-10-01 00:14:02.2
a5add3,37.593338,-122.308103,2021-10-01 00:14:02.6
a5add3,37.593521,-122.308512,2021-10-01 00:14:03.2
a5add3,37.593679,-122.30888,2021-10-01 00:14:03.4
a5add3,37.593818,-122.309298,2021-10-01 00:14:04.1
a5add3,37.595401,-122.313179,2021-10-01 00:14:09.2
a5add3,37.596844,-122.316702,2021-10-01 00:14:14.2
a5add3,37.598241,-122.320165,2021-10-01 00:14:19.4
a5add3,37.599824,-122.323927,2021-10-01 00:14:24.4
aa68ad,40.201488,-74.151722,2021-10-01 00:20:25.8
aa68ad,40.202094,-74.155156,2021-10-01 00:20:28.2
aa68ad,40.202271,-74.156433,2021-10-01 00:20:29.1
aa68ad,40.202362,-74.157349,2021-10-01 00:20:29.8
aa68ad,40.202545,-74.158875,2021-10-01 00:20:30.7
aa68ad,40.202745,-74.161835,2021-10-01 00:20:32.3
aa68ad,40.202792,-74.162771,2021-10-01 00:20:33.1
aa68ad,40.202866,-74.164551,2021-10-01 00:20:34.0
aa68ad,40.203257,-74.173258,2021-10-01 00:20:39.5
aa68ad,40.203583,-74.182247,2021-10-01 00:20:45.1
aa68ad,40.203918,-74.191772,2021-10-01 00:20:50.7
aa68ad,40.204193,-74.199829,2021-10-01 00:20:55.8
aaa1de,37.656418,-122.146639,2021-10-01 00:21:55.6
aaa1de,37.656418,-122.146639,2021-10-01 00:21:55.8
aaa1de,37.656647,-122.14699,2021-10-01 00:21:56.3
aaa1de,37.65685,-122.14731,2021-10-01 00:21:56.5
aaa1de,37.657104,-122.147632,2021-10-01 00:21:57.1
aaa1de,37.657288,-122.147983,2021-10-01 00:21:57.4
aaa1de,37.657288,-122.147983,2021-10-01 00:21:57.9
aaa1de,37.657516,-122.148275,2021-10-01 00:21:58.2
aaa1de,37.6577,-122.148567,2021-10-01 00:21:58.8
aaa1de,37.657974,-122.149035,2021-10-01 00:21:59.1
aaa1de,37.658247,-122.149399,2021-10-01 00:21:59.6
aaa1de,37.658247,-122.149399,2021-10-01 00:21:59.8
aaa1de,37.658433,-122.149698,2021-10-01 00:22:00.2
aaa1de,37.658661,-122.150028,2021-10-01 00:22:00.5
aaa1de,37.65889,-122.150379,2021-10-01 00:22:00.9
aaa1de,37.65889,-122.150379,2021-10-01 00:22:01.2
aaa1de,37.659131,-122.150773,2021-10-01 00:22:01.5
aaa1de,37.659317,-122.151071,2021-10-01 00:22:02.0
aaa1de,37.659317,-122.151071,2021-10-01 00:22:02.3
aaa1de,37.659576,-122.151431,2021-10-01 00:22:02.8
aaa1de,37.659805,-122.151723,2021-10-01 00:22:03.1
aaa1de,37.659988,-122.152074,2021-10-01 00:22:03.5
aaa1de,37.660155,-122.152325,2021-10-01 00:22:03.8
aaa1de,37.660388,-122.152683,2021-10-01 00:22:04.3
aaa1de,37.660388,-122.152683,2021-10-01 00:22:04.5
aaa1de,37.660574,-122.152982,2021-10-01 00:22:05.1
aaa1de,37.660858,-122.153418,2021-10-01 00:22:05.3
aaa1de,37.661086,-122.153698,2021-10-01 00:22:05.8
aaa1de,37.661086,-122.153698,2021-10-01 00:22:06.1
aaa1de,37.661319,-122.154116,2021-10-01 00:22:06.6
aaa1de,37.661505,-122.154415,2021-10-01 00:22:06.9
aaa1de,37.661691,-122.154714,2021-10-01 00:22:07.3
aaa1de,37.661878,-122.155012,2021-10-01 00:22:07.6
aaa1de,37.66214,-122.155346,2021-10-01 00:22:08.1
aaa1de,37.66214,-122.155346,2021-10-01 00:22:08.4
aaa1de,37.662369,-122.155697,2021-10-01 00:22:09.0
aaa1de,37.662622,-122.156087,2021-10-01 00:22:09.2
aaa1de,37.662855,-122.156445,2021-10-01 00:22:09.7
aaa1de,37.663321,-122.157102,2021-10-01 00:22:10.5
aaa1de,37.665802,-122.160722,2021-10-01 00:22:16.0
aaa1de,37.668228,-122.164112,2021-10-01 00:22:21.1
aaa1de,37.670792,-122.167735,2021-10-01 00:22:26.2
aaa1de,37.673329,-122.171492,2021-10-01 00:22:31.5
